city,max-bedroom,min-bathroom,max-bathroom,min-carpet-area,max-carpet-area,min-total-area,max-total-area,property-type,facing,overlooking,parking,balcony,min-price,max-price,Furniture,Land Deed,Registry
Ghaziabad,3,3,2,594,2665,1054,2889,Independent House,West,None,Yes,No,6092091,18657082,Yes,Yes,Registered
Ghaziabad,2,2,1,713,1558,1683,3146,Villa,Southwest,Pool,No,Yes,7451326,18905019,Yes,Yes,Registered
Gurgaon,3,2,5,1060,2453,1338,3305,Independent House,Northeast,Garden,Yes,No,7358553,21343564,Yes,Yes,Registered
Faridabad,5,1,2,537,1999,1535,3473,Studio,Southeast,Park,No,No,6584785,30185573,Yes,Yes,Not Registered
Delhi,4,1,1,1415,2569,1462,3294,Apartment,South,Pool,Yes,Yes,8632431,47491441,No,Yes,Registered
Faridabad,5,4,1,584,1659,1925,2059,Studio,Southwest,Garden,Yes,No,8196999,30943979,No,Yes,Registered
Ghaziabad,4,3,3,1124,2408,1982,3639,Independent House,Southeast,Main Road,No,No,9019634,28017320,Yes,Yes,Registered
Noida,2,4,5,648,2604,1116,2205,Apartment,South,Garden,No,Yes,6109409,37858068,Yes,Yes,Registered
Noida,3,4,3,807,1906,1935,2065,Independent House,West,Pool,Yes,Yes,8670490,22285355,Yes,Yes,Registered
Gurgaon,4,2,2,548,2736,1326,3197,Studio,South,Main Road,No,Yes,6683008,26152653,Yes,Yes,Registered
Faridabad,1,4,4,1311,2331,1760,2343,Independent House,South,Garden,Yes,Yes,7078589,41011755,No,Yes,Registered
Delhi,2,2,5,1017,1647,1660,3323,Villa,South,Park,Yes,No,7068395,22626963,Yes,Yes,Not Registered
Ghaziabad,3,4,1,1127,2244,1468,2544,Studio,East,Pool,Yes,Yes,2909559,45489537,Yes,Yes,Registered
Delhi,2,1,5,988,1528,1173,2567,Apartment,Southwest,Main Road,No,Yes,6323780,34569168,No,Yes,Registered
Gurgaon,5,4,5,694,2814,1759,3147,Apartment,South,None,No,No,6792254,18566694,Yes,Yes,Registered
Gurgaon,1,1,1,553,2224,1099,2863,Villa,Southeast,Park,Yes,No,3854372,22794700,No,Yes,Registered
Faridabad,4,3,3,822,2569,1273,2557,Apartment,Northwest,Garden,No,Yes,7347575,42346066,No,Yes,Registered
Noida,1,2,3,1342,2840,1743,3755,Apartment,South,None,Yes,Yes,7113375,24714363,No,Yes,Registered
Gurgaon,3,3,4,531,2602,1762,3608,Studio,Northwest,Park,No,No,4881825,16977836,No,Yes,Registered
Faridabad,4,2,4,697,2354,1375,2305,Studio,South,Pool,Yes,Yes,9194000,38536682,Yes,Yes,Not Registered
Ghaziabad,3,2,5,644,2649,1345,2289,Villa,Southeast,None,No,Yes,2697146,35184763,No,Yes,Registered
Noida,5,3,1,1276,1636,1002,2877,Independent House,West,Pool,No,No,7919661,26721550,Yes,Yes,Registered
Ghaziabad,4,1,3,1131,2192,1089,3246,Villa,North,Main Road,Yes,Yes,7614133,45263784,No,Yes,Registered
Noida,4,3,1,787,2586,1297,2716,Independent House,South,Garden,Yes,Yes,4678052,31165914,Yes,Yes,Registered
Faridabad,1,4,1,629,1726,1679,2600,Apartment,Northeast,Park,No,No,6204913,49331782,Yes,Yes,Registered
Delhi,1,3,4,1389,2758,1089,3562,Villa,Southwest,Pool,No,Yes,8645258,44769190,No,Yes,Registered
Noida,1,4,4,1257,1601,1527,2059,Apartment,Northwest,Park,Yes,Yes,9944938,39536416,Yes,Yes,Registered
Faridabad,4,4,2,741,1954,1778,3614,Villa,East,Main Road,No,No,6633976,43744756,No,Yes,Registered
Delhi,2,3,4,634,1822,1745,2462,Independent House,Northwest,Main Road,No,No,6871852,29289229,Yes,Yes,Registered
Noida,1,3,2,885,2909,1680,2245,Apartment,North,Park,No,No,5905316,32519627,Yes,Yes,Registered
Noida,2,4,2,1091,2289,1859,3242,Studio,Northeast,Garden,Yes,Yes,7500333,23581225,Yes,Yes,Registered
Ghaziabad,3,2,2,1141,1848,1032,3925,Independent House,South,Park,Yes,No,3306434,16366521,No,Yes,Registered
Gurgaon,4,4,5,1399,2572,1251,3066,Villa,East,Garden,No,Yes,6177001,31066501,Yes,Yes,Registered
Ghaziabad,1,1,2,829,2561,1775,3645,Apartment,South,Main Road,No,Yes,3603004,17913701,Yes,Yes,Registered
Ghaziabad,3,2,4,652,2573,1081,3379,Studio,East,Garden,Yes,No,5453873,35128174,No,Yes,Registered
Delhi,1,1,1,698,2625,1626,2354,Independent House,Southwest,Pool,No,No,8960423,22105919,No,Yes,Registered
Faridabad,1,3,5,917,1987,1700,2274,Studio,Northwest,Garden,No,No,2610485,30092128,No,Yes,Registered
Delhi,5,4,1,1260,2379,1994,3803,Independent House,South,Pool,Yes,No,6582610,39200381,No,Yes,Registered
Gurgaon,1,3,3,828,1578,1998,3323,Independent House,Southwest,Main Road,Yes,No,2065083,22390309,Yes,Yes,Registered
Delhi,5,4,3,1437,2706,1922,2372,Apartment,Northeast,Park,Yes,Yes,6410430,40770987,No,Yes,Registered
Faridabad,4,4,5,814,2261,1103,3201,Independent House,East,Garden,No,Yes,9034584,43180644,Yes,Yes,Registered
Gurgaon,3,4,1,1144,1988,1080,3200,Independent House,North,Park,No,Yes,7682841,44637993,Yes,Yes,Registered
Gurgaon,1,1,2,616,2007,1743,3922,Villa,North,Pool,Yes,No,7643854,49970035,No,Yes,Registered
Faridabad,1,1,5,1015,2339,1009,2270,Independent House,Southwest,None,No,No,4376190,14493462,No,Yes,Registered
Gurgaon,4,2,3,1188,2816,1890,2031,Studio,Southeast,None,No,Yes,7762753,35181875,Yes,Yes,Registered
Delhi,3,3,3,932,2688,1183,3634,Apartment,East,Pool,Yes,No,3918813,14518953,Yes,Yes,Registered
Faridabad,3,1,2,1325,2734,1746,2615,Apartment,East,None,No,No,3291545,46660299,No,Yes,Registered
Ghaziabad,3,3,5,658,2183,1494,3015,Independent House,North,None,Yes,Yes,2256852,17175854,Yes,Yes,Registered
Gurgaon,5,1,3,1113,1808,1420,2591,Independent House,North,Garden,Yes,No,6927093,46439814,Yes,Yes,Not Registered
Faridabad,4,3,5,1300,2822,1842,2096,Studio,East,Pool,No,No,4272557,26993200,Yes,Yes,Registered
Faridabad,1,1,4,747,2716,1654,3604,Studio,East,Park,No,No,2481439,43899339,Yes,Yes,Registered
Ghaziabad,1,3,3,1233,2169,1483,2098,Independent House,Northeast,Main Road,Yes,Yes,5373446,13028719,Yes,Yes,Registered
Gurgaon,5,1,3,1374,1914,1779,2270,Villa,South,Pool,Yes,Yes,5779816,36994183,Yes,Yes,Registered
Gurgaon,2,2,4,537,2308,1779,2696,Villa,Northeast,Main Road,Yes,No,9022536,38808916,No,Yes,Registered
Delhi,3,1,4,1194,2386,1177,3111,Villa,South,Main Road,Yes,No,5620794,27157877,Yes,Yes,Registered
Delhi,3,1,2,574,2539,1277,2568,Villa,Northeast,Garden,Yes,Yes,9987785,35822487,Yes,Yes,Registered
Gurgaon,2,1,1,914,2814,1413,3139,Independent House,South,Garden,No,Yes,9115403,31640847,Yes,Yes,Registered
Ghaziabad,1,1,4,1410,2322,1856,3114,Villa,South,None,No,Yes,5703422,37266227,No,Yes,Registered
Ghaziabad,1,1,1,1447,2363,1951,2192,Villa,Southwest,None,No,Yes,5459045,30933528,No,Yes,Registered
Faridabad,3,1,2,1332,1897,1967,2598,Apartment,West,Pool,No,No,4571765,18633736,Yes,Yes,Registered
Noida,4,2,4,938,1958,1378,3763,Apartment,Southwest,Garden,Yes,No,3875621,40545094,Yes,Yes,Registered
Gurgaon,1,3,5,1386,2683,1059,2556,Villa,East,Garden,Yes,Yes,8634706,20687344,No,Yes,Registered
Noida,2,1,5,1074,2663,1388,3948,Studio,West,Park,Yes,Yes,4335111,44746473,Yes,Yes,Registered
Noida,3,2,5,1202,2117,1976,2281,Villa,Southwest,Main Road,Yes,No,6770023,36090603,Yes,Yes,Not Registered
Gurgaon,2,3,1,809,2334,1732,2797,Independent House,Southwest,Pool,No,Yes,2221301,39936786,No,Yes,Registered
Gurgaon,4,2,3,628,2948,1053,2138,Independent House,North,Garden,Yes,Yes,2776513,43514472,Yes,Yes,Registered
Faridabad,1,4,4,1199,2072,1812,3901,Independent House,South,None,Yes,No,5899995,16601864,No,Yes,Registered
Faridabad,4,2,5,1249,1872,1137,2575,Independent House,North,Park,No,No,7154458,17989611,Yes,Yes,Registered
Ghaziabad,5,1,3,1119,2842,1176,2443,Independent House,West,Park,No,Yes,3804109,23072014,No,Yes,Registered
Noida,3,4,1,840,2368,1377,2732,Apartment,Southeast,Main Road,Yes,Yes,9983873,20040416,Yes,Yes,Registered
Ghaziabad,1,1,3,808,1567,1329,3647,Apartment,Southwest,None,Yes,No,9046956,42038049,Yes,Yes,Registered
Delhi,4,3,5,1116,1819,1252,2621,Apartment,Southeast,Garden,Yes,No,6163139,42232940,No,Yes,Registered
Ghaziabad,1,4,5,1136,1987,1156,3215,Apartment,Southeast,None,No,No,3823031,41138449,Yes,Yes,Registered
Ghaziabad,3,2,2,673,2784,1553,2881,Studio,Northeast,Main Road,Yes,No,2653079,34703608,No,Yes,Registered
Faridabad,3,3,5,1314,2197,1815,2734,Villa,Northeast,Garden,No,No,2552302,29117980,No,Yes,Registered
Ghaziabad,5,4,1,610,2392,1708,2354,Villa,Northwest,Garden,Yes,No,2864959,39616116,Yes,Yes,Registered
Ghaziabad,1,1,1,1254,2355,1565,3136,Studio,Southeast,Park,Yes,Yes,3890971,37218290,Yes,Yes,Registered
Noida,2,2,5,998,2244,1988,3749,Villa,Northeast,None,No,No,4766514,42089179,Yes,Yes,Registered
Gurgaon,3,4,5,782,2595,1398,2333,Independent House,North,None,Yes,No,8782974,36532334,Yes,Yes,Not Registered
Delhi,4,1,3,595,2866,1822,2671,Apartment,North,Park,No,Yes,7983782,30914351,No,Yes,Registered
Ghaziabad,1,2,4,1467,2146,1934,3084,Apartment,Northwest,Main Road,No,No,2038609,38920040,Yes,Yes,Registered
Ghaziabad,4,2,3,1203,1806,1556,3314,Apartment,West,None,No,Yes,9310257,30321018,Yes,Yes,Registered
Faridabad,4,1,3,1085,2019,1846,3182,Independent House,Southwest,None,Yes,No,6607240,46760325,No,Yes,Not Registered
Faridabad,5,3,3,864,2242,1744,3749,Villa,Southwest,Garden,Yes,Yes,9420217,39125345,Yes,Yes,Registered
Delhi,4,2,4,528,2011,1632,3375,Apartment,Northeast,Park,Yes,Yes,7807164,26051172,No,Yes,Registered
Gurgaon,5,1,4,964,2484,1774,2286,Apartment,North,None,Yes,No,4152478,41369567,Yes,Yes,Registered
Noida,4,4,1,1048,2466,1133,2456,Villa,South,Main Road,No,Yes,4154543,34562609,Yes,Yes,Registered
Gurgaon,4,1,4,857,2362,1933,2181,Studio,North,Garden,No,No,3779065,42073991,No,Yes,Registered
Noida,2,4,2,1349,1739,1798,3119,Apartment,Northwest,None,No,No,3879486,36286239,No,Yes,Registered
Ghaziabad,1,4,5,510,2614,1251,3085,Studio,North,Main Road,No,No,8464562,13892758,Yes,Yes,Registered
Noida,2,2,3,737,1551,1119,3873,Villa,South,Garden,No,No,4745023,45188487,Yes,Yes,Registered
Faridabad,2,4,2,1477,1849,1574,2102,Apartment,South,Pool,Yes,No,4429233,35831712,Yes,Yes,Registered
Noida,3,3,2,879,1909,1233,3213,Villa,South,Main Road,Yes,No,7112741,24059047,Yes,Yes,Registered
Gurgaon,5,2,1,845,2610,1111,2444,Apartment,East,Main Road,Yes,Yes,2771986,37389842,Yes,Yes,Registered
Delhi,5,3,5,547,1878,1533,3935,Studio,Southwest,Pool,No,Yes,7084847,49017098,Yes,Yes,Registered
Ghaziabad,4,2,2,1119,2938,1170,3008,Villa,North,Garden,Yes,No,3751950,13615715,Yes,Yes,Registered
Noida,5,3,2,835,2769,1334,2222,Studio,North,Pool,No,No,9335398,48947942,No,Yes,Registered
Delhi,3,2,5,643,2993,1151,3380,Villa,Northwest,None,Yes,Yes,9301003,37661815,Yes,Yes,Registered
Noida,3,1,1,1080,1936,1283,2542,Apartment,South,Main Road,Yes,Yes,2333963,49701995,No,Yes,Registered
Ghaziabad,4,4,4,924,2180,1162,3125,Apartment,Northeast,Pool,Yes,Yes,4480838,34767800,Yes,Yes,Registered
Noida,1,3,2,817,2565,1640,3167,Independent House,West,Pool,No,No,7739020,16178706,Yes,Yes,Registered
Noida,4,1,2,1260,1955,1683,3452,Studio,Southwest,Pool,Yes,Yes,7313310,30708556,No,Yes,Registered
Ghaziabad,3,1,4,1489,2183,1750,3029,Studio,East,None,Yes,Yes,6708759,15381159,Yes,Yes,Registered
Ghaziabad,2,2,1,882,1516,1567,3977,Studio,South,None,No,Yes,5335930,25358130,No,Yes,Registered
Gurgaon,2,1,4,1312,2669,1390,2918,Independent House,Northeast,None,No,No,8380921,40597738,No,Yes,Registered
Ghaziabad,2,3,5,1156,2698,1899,3039,Independent House,East,Main Road,Yes,Yes,9412865,49711049,Yes,Yes,Not Registered
Gurgaon,1,3,2,571,2263,1400,3869,Independent House,Southeast,None,Yes,Yes,3902227,47818194,Yes,Yes,Registered
Ghaziabad,4,3,4,939,1692,1042,2035,Apartment,Southwest,None,No,No,4421643,35839705,Yes,Yes,Registered
Ghaziabad,5,4,3,643,2913,1138,3511,Villa,Southwest,Pool,No,No,5701047,36049593,Yes,Yes,Registered
Gurgaon,2,1,4,727,2624,1876,2599,Apartment,North,None,Yes,No,8952700,31506640,Yes,Yes,Registered
Gurgaon,4,4,1,1019,2231,1551,2524,Apartment,West,Park,No,Yes,2651607,13117851,Yes,Yes,Registered
Delhi,1,1,5,1233,1717,1654,2165,Villa,Northeast,Pool,No,No,3031104,32612370,Yes,Yes,Registered
Faridabad,1,4,1,839,1986,1223,2794,Villa,North,Main Road,Yes,Yes,5076300,29524392,Yes,Yes,Registered
Gurgaon,3,4,1,755,2843,1160,3787,Villa,Southeast,Park,Yes,No,9042407,43278172,No,Yes,Registered
Gurgaon,3,4,1,1252,2239,1654,2906,Villa,Northwest,Garden,Yes,Yes,3749191,21418611,Yes,Yes,Not Registered
Delhi,1,1,1,573,2781,1202,2129,Apartment,South,Park,Yes,No,2425502,48087887,Yes,Yes,Registered
Delhi,5,4,3,596,2128,1425,3521,Apartment,Southwest,Main Road,No,No,9047788,22385764,Yes,Yes,Registered
Ghaziabad,5,3,4,1186,1984,1932,2653,Apartment,South,Pool,No,Yes,9791862,32900315,Yes,Yes,Registered
Faridabad,1,4,5,1439,2113,1400,3341,Apartment,West,None,No,No,6671427,30292496,Yes,Yes,Registered
Ghaziabad,2,2,2,1100,1781,1666,3919,Villa,Northeast,Main Road,No,Yes,6440914,49359837,No,Yes,Registered
Gurgaon,3,4,5,663,2241,1896,3398,Independent House,Northeast,Pool,No,Yes,8178484,28286682,Yes,Yes,Registered
Ghaziabad,5,4,2,1469,2661,1334,3934,Studio,Southeast,None,No,No,3893689,48901439,No,Yes,Registered
Ghaziabad,2,4,3,1279,2166,1854,3415,Independent House,Southwest,Garden,No,No,3192064,34288098,Yes,Yes,Registered
Noida,1,2,2,883,2977,1750,2343,Independent House,West,Main Road,Yes,No,8434162,31900498,Yes,Yes,Registered
Faridabad,5,2,1,743,2463,1668,3780,Independent House,East,Garden,Yes,Yes,3522731,18804345,Yes,Yes,Registered
Ghaziabad,4,4,1,924,2084,1660,2151,Independent House,Northeast,Main Road,No,Yes,4447076,18624050,No,Yes,Registered
Delhi,3,4,3,1302,1738,1196,2415,Independent House,Southeast,Garden,No,No,4459808,32170072,Yes,Yes,Registered
Delhi,3,4,4,1328,2436,1612,3814,Studio,North,Pool,Yes,Yes,4655905,46591963,Yes,Yes,Registered
Faridabad,3,2,5,872,1767,1476,3360,Villa,East,Pool,Yes,No,9746383,23726212,Yes,Yes,Registered
Faridabad,3,4,2,579,2813,1172,2684,Independent House,North,None,Yes,Yes,7130197,32608728,No,Yes,Registered
Delhi,4,4,3,1015,2999,1828,2343,Villa,West,Garden,Yes,Yes,7471207,13171152,Yes,Yes,Registered
Ghaziabad,4,1,5,1103,2294,1413,2258,Independent House,Southeast,Main Road,No,No,4812235,27041598,No,Yes,Registered
Faridabad,3,1,1,542,2449,1431,3884,Villa,Southwest,Park,Yes,No,9687004,19116590,No,Yes,Registered
Delhi,5,3,1,1278,2107,1574,2501,Apartment,Northeast,Main Road,Yes,Yes,7390312,23354573,Yes,Yes,Registered
Noida,2,3,1,500,1504,1269,2741,Studio,North,Pool,Yes,No,2640374,13635587,Yes,Yes,Not Registered
Gurgaon,1,3,2,1410,2606,1066,2046,Independent House,Southwest,Main Road,No,Yes,5721880,30529857,Yes,Yes,Registered
Faridabad,1,4,3,982,1514,1938,3901,Studio,West,Main Road,Yes,Yes,5838369,23867395,No,Yes,Registered
Gurgaon,2,1,3,883,2628,1828,3106,Studio,Southwest,Pool,No,No,6746693,45719266,Yes,Yes,Registered
Faridabad,4,2,4,973,2781,1930,3957,Villa,Northeast,Park,No,No,4199761,45916449,Yes,Yes,Registered
Ghaziabad,5,1,2,1420,1964,1053,2083,Studio,East,Park,Yes,No,4645360,24994369,Yes,Yes,Registered
Gurgaon,2,4,4,576,2252,1343,2121,Apartment,East,Pool,Yes,Yes,5257962,42227872,Yes,Yes,Registered
Noida,4,3,1,705,1602,1920,2067,Villa,Northwest,Garden,Yes,Yes,7375680,17740722,Yes,Yes,Not Registered
Noida,1,3,5,1192,2371,1288,3266,Villa,West,None,Yes,No,6947194,29770409,Yes,Yes,Registered
Faridabad,4,4,2,614,1701,1305,3283,Villa,South,Main Road,Yes,Yes,9104040,16381492,No,Yes,Registered
Ghaziabad,1,3,1,653,1602,1962,3242,Apartment,Northeast,Park,Yes,Yes,8569250,22439054,Yes,Yes,Registered
Noida,4,2,5,631,2110,1700,3773,Villa,North,Main Road,No,Yes,4306098,21194479,No,Yes,Registered
Gurgaon,3,2,3,780,1589,1292,3602,Villa,Northeast,Pool,Yes,Yes,8596925,31876360,Yes,Yes,Registered
Delhi,4,3,1,1164,2699,1826,3802,Apartment,Southeast,Pool,Yes,No,7199025,29795422,No,Yes,Registered
Gurgaon,1,3,5,1225,2819,1578,3509,Villa,Northeast,None,No,Yes,2561536,29511006,No,No,Registered
Ghaziabad,3,3,5,1497,2653,1466,3119,Studio,Northeast,Park,No,No,8368011,47526284,Yes,Yes,Registered
Noida,3,1,2,1124,2114,1640,2541,Villa,Northeast,Garden,Yes,No,4267470,13715239,Yes,Yes,Registered
Gurgaon,3,1,2,1396,2457,1098,2987,Villa,Southeast,Pool,No,Yes,3194099,29556316,Yes,Yes,Registered
Faridabad,4,4,3,1199,2012,1764,2773,Villa,Southeast,Pool,Yes,Yes,9439962,40877053,No,Yes,Registered
Faridabad,4,4,2,1362,2177,1099,3035,Apartment,Northeast,Garden,No,No,5993590,35209922,Yes,Yes,Registered
Delhi,2,4,3,595,2252,1012,3298,Villa,Northwest,Garden,No,No,4024611,47832659,Yes,Yes,Not Registered
Gurgaon,3,4,3,1047,1948,1152,3113,Studio,East,Pool,No,Yes,2474488,24294319,Yes,Yes,Registered
Delhi,2,3,2,787,2164,1676,2748,Independent House,West,Park,Yes,No,4996369,20251752,No,Yes,Registered
Noida,2,4,5,1316,2676,1008,3245,Independent House,South,Pool,No,Yes,3648828,43444172,Yes,Yes,Not Registered
Noida,3,4,1,1425,1564,1898,2202,Studio,Southeast,Pool,No,No,5989070,23933040,Yes,Yes,Registered
Faridabad,4,3,1,741,2009,1601,3895,Apartment,Southeast,Main Road,Yes,Yes,6460881,44469004,No,Yes,Registered
Ghaziabad,2,4,3,814,2457,1631,3800,Independent House,Northwest,Garden,No,Yes,7626804,24912741,Yes,Yes,Registered
Delhi,1,1,3,776,2609,1369,2349,Independent House,Northeast,Pool,No,Yes,2895036,35697642,No,Yes,Registered
Gurgaon,2,2,5,503,2543,1214,2421,Apartment,West,Garden,No,No,3688456,45524531,Yes,Yes,Registered
Gurgaon,2,1,5,1459,2169,1943,2171,Villa,Southeast,Main Road,No,Yes,8970728,23162629,Yes,Yes,Registered
Delhi,2,3,5,1233,2475,1118,2829,Apartment,Northeast,Park,No,Yes,9423404,24219997,Yes,Yes,Registered
Faridabad,1,1,3,656,1865,1514,2386,Independent House,Southwest,Park,No,No,3909741,25496849,No,Yes,Registered
Noida,4,2,5,1260,2024,1646,2652,Studio,Northwest,Main Road,Yes,No,9233470,42089639,Yes,Yes,Registered
Delhi,3,2,2,971,1520,1526,3206,Studio,Southwest,Garden,No,No,9426669,14087082,No,Yes,Registered
Faridabad,5,1,4,1384,1879,1555,2860,Independent House,West,Garden,Yes,No,3880060,47369992,No,Yes,Registered
Ghaziabad,4,3,5,686,2353,1728,2266,Apartment,East,Main Road,No,Yes,4895538,28692031,Yes,Yes,Registered
Noida,4,1,5,683,2733,1662,3629,Apartment,Southwest,None,Yes,No,2096454,42461101,Yes,Yes,Registered
Delhi,5,1,1,1106,2112,1659,3530,Apartment,Southeast,Garden,Yes,Yes,4210539,26031734,Yes,Yes,Registered
Noida,2,1,1,513,2580,1686,2703,Independent House,North,Main Road,Yes,No,2683400,22101007,Yes,Yes,Registered
Noida,3,3,5,959,1512,1706,2234,Independent House,Southeast,Pool,No,Yes,4427217,34545024,No,Yes,Registered
Delhi,5,1,2,606,1822,1620,2493,Apartment,North,None,No,No,8837970,36551081,Yes,Yes,Registered
Ghaziabad,5,3,4,912,2050,1407,3087,Studio,North,Main Road,No,Yes,7080430,44411350,No,Yes,Not Registered
Gurgaon,3,1,4,1011,1776,1540,2194,Independent House,North,None,No,No,5269825,41233925,Yes,Yes,Registered
Faridabad,5,2,5,593,2110,1815,3582,Villa,Northwest,Park,No,No,2822525,13837946,Yes,Yes,Registered
Faridabad,2,2,1,507,2921,1263,2448,Independent House,East,Main Road,Yes,Yes,9142126,33936267,No,Yes,Registered
Delhi,2,4,5,1376,2205,1128,3710,Studio,Southwest,Park,No,No,9310542,39523565,Yes,Yes,Registered
Noida,5,4,2,1178,1736,1821,3596,Studio,West,Main Road,No,Yes,5357573,36420855,Yes,Yes,Registered
Faridabad,4,2,3,1406,2371,1298,2834,Independent House,Northeast,Park,No,Yes,7367149,46747527,Yes,Yes,Registered
Noida,3,3,5,895,2645,1825,2912,Villa,South,Pool,No,No,2996015,23593609,Yes,Yes,Registered
Gurgaon,3,4,2,1136,2578,1714,3334,Apartment,Northwest,Pool,Yes,No,4723377,34544242,No,Yes,Registered
Faridabad,2,4,5,977,1854,1158,2315,Apartment,East,Park,No,Yes,3031991,14840212,Yes,Yes,Registered
Delhi,5,2,1,1113,1697,1946,3986,Villa,Northwest,Park,Yes,Yes,8982290,34716004,Yes,Yes,Registered
Noida,1,2,4,960,2827,1779,3547,Studio,West,None,No,Yes,6989234,28251502,No,Yes,Registered
Faridabad,4,2,4,1358,2339,1228,2671,Villa,East,Garden,No,Yes,3341915,18210623,No,Yes,Registered
Gurgaon,2,4,5,583,1827,1579,3155,Apartment,North,Main Road,No,Yes,4267366,31720190,No,Yes,Not Registered
Delhi,1,2,5,1432,2109,1752,2874,Apartment,Southeast,Park,Yes,No,2642848,45950383,No,Yes,Not Registered
Faridabad,4,2,1,1307,2612,1215,3553,Independent House,North,None,Yes,Yes,3690604,21005337,Yes,Yes,Registered
Ghaziabad,5,1,2,683,1576,1121,2001,Independent House,West,Garden,Yes,Yes,3695358,38607569,No,Yes,Registered
Faridabad,1,1,3,893,2769,1469,3656,Apartment,East,Garden,Yes,Yes,2397337,20621584,Yes,Yes,Registered
Delhi,3,1,5,645,2133,1554,2097,Independent House,Northeast,Park,No,Yes,2356109,13531950,Yes,Yes,Registered
Faridabad,2,3,4,627,2171,1231,2486,Independent House,South,Garden,Yes,Yes,6768542,14475933,No,Yes,Registered
Gurgaon,4,4,4,502,2806,1773,3844,Independent House,West,Garden,No,Yes,5618234,27341742,Yes,Yes,Registered
Delhi,2,4,4,1484,2956,1594,3612,Villa,North,Pool,Yes,Yes,3723556,19562286,Yes,Yes,Not Registered
Ghaziabad,1,1,4,1017,1737,1157,3567,Villa,North,Main Road,No,No,3859515,13884157,No,Yes,Registered
Faridabad,5,1,5,803,2165,1409,2349,Independent House,West,Park,No,No,4245838,46893280,Yes,Yes,Registered
Delhi,4,1,3,1115,1885,1495,2435,Apartment,Northwest,Main Road,Yes,Yes,3054861,43738565,Yes,Yes,Registered
Ghaziabad,4,4,3,1053,2787,1566,2828,Apartment,Northeast,Garden,No,Yes,2940626,41715827,No,Yes,Registered
Noida,2,3,5,1012,2854,1365,3970,Apartment,South,Garden,No,No,5889374,12922968,No,Yes,Not Registered
Gurgaon,1,4,1,1282,2473,1652,2237,Villa,West,Park,No,Yes,2679912,13730251,Yes,Yes,Registered
Noida,1,2,3,926,2337,1060,3493,Villa,West,Pool,Yes,Yes,8335917,49031104,Yes,Yes,Registered
Ghaziabad,4,3,5,524,1900,1465,3677,Studio,Northwest,None,No,No,6306659,45469433,No,Yes,Registered
Ghaziabad,1,3,1,663,1501,1979,2898,Independent House,Southwest,Park,Yes,No,3306938,34629141,Yes,Yes,Registered
Noida,3,2,2,875,2811,1491,3716,Villa,East,Garden,Yes,Yes,3678963,12138971,No,Yes,Registered
Delhi,4,2,1,1396,2917,1358,2326,Apartment,Northeast,Park,Yes,Yes,5295858,24913195,No,Yes,Registered
Gurgaon,2,3,4,1040,2292,1365,3095,Villa,Southwest,Garden,No,No,6547681,26511925,No,Yes,Registered
Delhi,4,3,4,861,2284,1459,2046,Independent House,South,None,No,Yes,2606164,19277206,Yes,Yes,Registered
Gurgaon,5,1,3,1313,2460,1992,3951,Studio,Northwest,Park,Yes,Yes,8185637,31546306,Yes,Yes,Not Registered
Ghaziabad,3,2,3,680,2336,1321,2931,Apartment,East,Main Road,Yes,No,7390530,40551967,Yes,Yes,Registered
Delhi,3,4,1,1415,2015,1770,2769,Studio,East,Pool,No,Yes,2920936,46252257,No,Yes,Registered
Faridabad,4,4,2,994,2551,1202,2474,Apartment,Northwest,Garden,Yes,Yes,2758910,14046735,No,Yes,Registered
Faridabad,3,3,5,829,2141,1712,2229,Villa,Northwest,Park,No,No,7360569,34632884,Yes,Yes,Registered
Gurgaon,5,1,3,971,2028,1246,3372,Apartment,West,Park,Yes,No,5744278,40155497,Yes,Yes,Registered
Ghaziabad,1,1,4,967,2654,1389,2240,Villa,North,Pool,No,No,6951882,36588079,Yes,Yes,Registered
Ghaziabad,1,2,5,975,2560,1515,3291,Independent House,Southwest,None,No,No,3651094,18818788,Yes,Yes,Registered
